21:21:17 5040 A     
21:21:22 5000 A     
21:33:12 5000 A Pause    
21:33:17 5000 A Pause    
21:33:22 5000 A Pause    
21:33:27 5000 A Pause    
21:33:32 5000 A Pause    
21:33:37 5000 A Pause    
21:33:42 5000 A Pause    
21:33:47 5000 A Pause    
21:33:52 5000 A Pause    
21:33:57 5000 A Pause    
21:34:02 5000 A Pause    
21:34:07 5000 A Pause    
21:34:12 5000 A Pause    
21:34:17 5000 A Pause    
21:34:22 5000 A Pause    
21:34:27 5000 A Pause    
21:34:32 5000 A Pause    
21:34:37 5000 A Pause    
21:34:42 5000 A Pause    
21:34:47 5000 A Pause    
21:34:52 5000 A Pause    
21:34:57 5000 A Pause    
21:35:02 5000 A Pause    
21:35:07 5000 A Pause    
21:35:12 5000 A Pause    
21:35:17 5000 A Pause    
21:35:22 5000 A Pause    
21:35:27 5000 A Pause    
21:35:32 5000 A Pause    
21:35:37 5000 A Pause    
21:35:42 5000 A Pause    
21:35:47 5000 A Pause    
21:35:52 5000 A Pause    
21:35:57 5000 A Pause    
21:36:02 5000 A Pause    
21:36:07 5000 A Pause    
21:36:12 5000 A Pause    
21:36:17 5000 A Pause    
21:36:22 5000 A Pause    
21:36:27 5000 A Pause    
21:36:32 5000 A Pause    
21:36:37 5000 A Pause    
21:36:42 5000 A Pause    
21:36:47 5000 A Pause    
21:36:52 5000 A Pause    
21:36:57 5000 A Pause    
21:37:02 5000 A Pause    
21:37:07 5000 A Pause    
21:37:12 5000 A Pause    
21:37:17 5000 A Pause    
21:37:22 5000 A Pause    
21:37:27 5000 A Pause    
21:37:32 5000 A Pause    
21:37:37 5000 A Pause    
21:37:42 5000 A Pause    
21:37:47 5000 A Pause    
21:37:52 5000 A Pause    
21:37:57 5000 A Pause    
21:38:02 5000 A Pause    
21:38:07 5000 A Pause    
21:38:12 5000 A Pause    
21:38:17 5000 A Pause    
21:38:22 5000 A Pause    
21:38:27 5000 A Pause    
21:38:32 5000 A Pause    
21:38:37 5000 A Pause    
21:38:42 5000 A Pause    
21:38:47 5000 A Pause    
21:38:52 5000 A Pause    
21:38:57 5000 A Pause    
21:39:02 5000 A Pause    
21:39:07 5000 A Pause    
21:39:12 5000 A Pause    
21:39:17 5000 A Pause    
21:39:22 5000 A Pause    
21:39:27 5000 A Pause    
21:39:32 5000 A Pause    
21:39:37 5000 A Pause    
21:39:42 5000 A Pause    
21:39:47 5000 A Pause    
21:39:52 5000 A Pause    
21:39:57 5000 A Pause    
21:40:02 5000 A Pause    
21:40:07 5000 A Pause    
21:40:12 5000 A Pause    
21:40:17 5000 A Pause    
21:40:22 5000 A Pause    
21:40:27 5000 A Pause    
21:40:32 5000 A Pause    
21:40:37 5000 A Pause    
21:40:42 5000 A Pause    
21:40:47 5000 A Pause    
21:40:52 5000 A Pause    
21:40:57 5000 A Pause    
21:41:02 5000 A Pause    
21:41:07 5000 A Pause    
21:41:12 5000 A Pause    
21:41:17 5000 A Pause    
21:41:22 5000 A Pause    
21:41:27 5000 A Pause    
21:41:32 5000 A Pause    
21:41:37 5000 A Pause    
21:41:42 5000 A Pause    
21:41:47 5000 A Pause    
21:41:52 5000 A Pause    
21:41:57 5000 A Pause    
21:42:02 5000 A Pause    
21:42:07 5000 A Pause    
21:42:12 5000 A Pause    
21:42:17 5000 A Pause    
21:42:22 5000 A Pause    
21:42:27 5000 A Pause    
21:42:32 5000 A Pause    
21:42:37 5000 A Pause    
21:42:42 5000 A Pause    
21:42:47 5000 A Pause    
21:42:52 5000 A Pause    
21:42:57 5000 A Pause    
21:43:02 5000 A Pause    
21:43:07 5000 A Pause    
21:43:12 5000 A Pause    
21:43:17 5000 A Pause    
21:43:22 5000 A Pause    
21:43:27 5000 A Pause    
21:43:32 5000 A Pause    
21:43:37 5000 A Pause    
21:43:42 5000 A Pause    
21:43:47 5000 A Pause    
21:43:52 5000 A Pause    
21:43:57 5000 A Pause    
21:44:02 5000 A Pause    
21:44:07 5000 A Pause    
21:44:12 5000 A Pause    
21:44:17 5000 A Pause    
21:44:22 5000 A Pause    
21:44:27 5000 A Pause    
21:44:32 5000 A Pause    
21:44:37 5000 A Pause    
21:44:42 5000 A Pause    
21:44:47 5000 A Pause    
21:44:52 5000 A Pause    
21:44:57 5000 A Pause    
21:45:02 5000 A Pause    
21:45:07 5000 A Pause    
21:45:12 5000 A Pause    
21:45:17 5000 A Pause    
21:45:22 5000 A Pause    
21:45:27 5000 A Pause    
21:45:32 5000 A Pause    
21:45:37 5000 A Pause    
21:45:42 5000 A Pause    
21:45:47 5000 A Pause    
21:45:52 5000 A Pause    
21:45:57 5000 A Pause    
21:46:02 5000 A Pause    
21:46:07 5000 A Pause    
21:46:12 5000 A Pause    
21:46:17 5000 A Pause    
21:46:22 5000 A Pause    
21:46:27 5000 A Pause    
21:46:32 5000 A Pause    
21:46:37 5000 A Pause    
21:46:42 5000 A Pause    
21:46:47 5000 A Pause    
21:46:52 5000 A Pause    
21:46:57 5000 A Pause    
21:47:02 5000 A Pause    
21:47:07 5000 A Pause    
21:47:12 5000 A Pause    
21:47:17 5000 A Pause    
21:47:22 5000 A Pause    
21:47:27 5000 A Pause    
21:47:32 5000 A Pause    
21:47:37 5000 A Pause    
21:47:42 5000 A Pause    
21:47:47 5000 A Pause    
21:47:52 5000 A Pause    
21:47:57 5000 A Pause    
21:48:02 5000 A Pause    
21:48:07 5000 A Pause    
21:48:12 5000 A Pause    
21:48:17 5000 A Pause    
21:48:22 5000 A Pause    
21:48:27 5000 A Pause    
21:48:32 5000 A Pause    
21:48:37 5000 A Pause    
21:48:42 5000 A Pause    
21:48:47 5000 A Pause    
21:48:52 5000 A Pause    
21:48:57 5000 A Pause    
21:49:02 5000 A Pause    
21:49:07 5000 A Pause    
21:49:12 5000 A Pause    
21:49:17 5000 A Pause    
21:49:22 5000 A Pause    
21:49:27 5000 A Pause    
21:49:32 5000 A Pause    
21:49:37 5000 A Pause    
21:49:42 5000 A Pause    
21:49:47 5000 A Pause    
21:49:52 5000 A Pause    
21:49:57 5000 A Pause    
21:50:02 5000 A Pause    
21:50:07 5000 A Pause    
21:50:12 5000 A Pause    
21:50:17 5000 A Pause    
21:50:22 5000 A Pause    
21:50:27 5000 A Pause    
21:50:32 5000 A Pause    
21:50:37 5000 A Pause    
21:50:42 5000 A Pause    
21:50:47 5000 A Pause    
21:50:52 5000 A Pause    
21:50:57 5000 A Pause    
21:51:02 5000 A Pause    
21:51:07 5000 A Pause    
21:51:12 5000 A Pause    
21:51:17 5000 A Pause    
21:51:22 5000 A Pause    
21:51:27 5000 A Pause    
21:51:32 5000 A Pause    
21:51:37 5000 A Pause    
21:51:42 5000 A Pause    
21:51:47 5000 A Pause    
21:51:52 5000 A Pause    
21:51:57 5000 A Pause    
21:52:02 5000 A Pause    
21:52:07 5000 A Pause    
21:52:12 5000 A Pause    
21:52:17 5000 A Pause    
21:52:22 5000 A Pause    
21:52:27 5000 A Pause    
21:52:32 5000 A Pause    
21:52:37 5000 A Pause    
21:52:42 5000 A Pause    
21:52:47 5000 A Pause    
21:52:52 5000 A Pause    
21:52:57 5000 A Pause    
21:53:02 5000 A Pause    
21:53:07 5000 A Pause    
21:53:12 5000 A Pause    
21:53:17 5000 A Pause    
21:53:22 5000 A Pause    
21:53:27 5000 A Pause    
21:53:32 5000 A Pause    
21:53:37 5000 A Pause    
21:53:42 5000 A Pause    
21:53:47 5000 A Pause    
21:53:52 5000 A Pause    
21:53:57 5000 A Pause    
21:54:02 5000 A Pause    
21:54:07 5000 A Pause    
21:54:12 5000 A Pause    
21:54:17 5000 A Pause    
21:54:22 5000 A Pause    
21:54:27 5000 A Pause    
21:54:32 5000 A Pause    
21:54:37 5000 A Pause    
21:54:42 5000 A Pause    
21:54:47 5000 A Pause    
21:54:52 5000 A Pause    
21:54:57 5000 A Pause    
21:55:02 5000 A Pause    
21:55:07 5000 A Pause    
21:55:12 5000 A Pause    
21:55:17 5000 A Pause    
21:55:22 5000 A Pause    
21:55:27 5000 A Pause    
21:55:32 5000 A Pause    
21:55:37 5000 A Pause    
21:55:42 5000 A Pause    
21:55:47 5000 A Pause    
21:55:52 5000 A Pause    
21:55:57 5000 A Pause    
21:56:02 5000 A Pause    
21:56:07 5000 A Pause    
21:56:12 5000 A Pause    
21:56:17 5000 A Pause    
21:56:22 5000 A Pause    
21:56:27 5000 A Pause    
21:56:32 5000 A Pause    
21:56:37 5000 A Pause    
21:56:42 5000 A Pause    
21:56:47 5000 A Pause    
21:56:52 5000 A Pause    
21:56:57 5000 A Pause    
21:57:02 5000 A Pause    
21:57:07 5000 A Pause    
21:57:12 5000 A Pause    
21:57:17 5000 A Pause    
21:57:22 5000 A Pause    
21:57:27 5000 A Pause    
21:57:32 5000 A Pause    
21:57:37 5000 A Pause    
21:57:42 5000 A Pause    
21:57:47 5000 A Pause    
21:57:52 5000 A Pause    
21:57:57 5000 A Pause    
21:58:02 5000 A Pause    
21:58:07 5000 A Pause    
21:58:12 5000 A Pause    
21:58:17 5000 A Pause    
21:58:22 5000 A Pause    
21:58:27 5000 A Pause    
21:58:32 5000 A Pause    
21:58:37 5000 A Pause    
21:58:42 5000 A Pause    
21:58:47 5000 A Pause    
21:58:52 5000 A Pause    
21:58:57 5000 A Pause    
21:59:02 5000 A Pause    
21:59:07 5000 A Pause    
21:59:12 5000 A Pause    
21:59:17 5000 A Pause    
21:59:22 5000 A Pause    
21:59:27 5000 A Pause    
21:59:32 5000 A Pause    
21:59:37 5000 A Pause    
21:59:42 5000 A Pause    
21:59:42 85 A PR    
21:59:47 5000 A CP    
21:59:52 5000 A Pause    
21:59:57 5000 A Pause    
22:00:02 5000 A Pause    
22:00:07 5000 A Pause    
22:00:12 5000 A Pause    
22:00:13 1135 A PR    
22:00:13 685 A PR    
22:00:14 700 A PR    
22:00:15 700 A PR    
22:00:16 710 A PR    
22:00:16 720 A PR    
22:00:17 715 A PR    
22:00:18 720 A     
22:00:18 710 A     
22:00:19 700 A     
22:00:20 700 A     
22:00:21 690 A     
22:00:21 690 A     
22:00:22 685 A     
22:00:23 680 A     
22:00:23 680 A     
22:00:24 685 A     
22:00:25 705 A     
22:00:25 710 A     
22:00:26 725 A     
22:00:27 720 A     
22:00:28 715 A     
22:00:28 725 A     
22:00:29 725 A     
22:00:30 725 A     
22:00:30 735 A     
22:00:31 740 A     
22:00:32 725 A     
22:00:33 725 A     
22:00:33 730 A     
22:00:34 730 A     
22:00:35 720 A     
22:00:36 725 A     
22:00:36 715 A     
22:00:37 720 A     
22:00:42 5000 A Pause    
22:00:47 5000 A Pause    
22:00:52 5000 A Pause    
22:00:57 5000 A Pause    
22:01:02 5000 A Pause    
22:01:07 5000 A Pause    
22:01:12 5000 A Pause    
22:01:17 5000 A Pause    
22:01:22 5000 A Pause    
22:01:27 5000 A Pause    
22:01:32 5000 A Pause    
22:01:37 5000 A Pause    
22:01:42 5000 A Pause    
22:01:47 5000 A Pause    
22:01:52 5000 A Pause    
22:01:57 5000 A Pause    
22:02:02 5000 A Pause    
22:02:07 5000 A Pause    
22:02:12 5000 A Pause    
22:02:17 5000 A Pause    
22:02:22 5000 A Pause    
22:02:27 5000 A Pause    
22:02:32 5000 A Pause    
22:02:37 5000 A Pause    
22:02:42 5000 A Pause    
22:02:47 5000 A Pause    
22:02:52 5000 A Pause    
22:02:57 5000 A Pause    
22:03:02 5000 A Pause    
22:03:07 5000 A Pause    
22:03:12 5000 A Pause    
22:03:17 5000 A Pause    
22:03:22 5000 A Pause    
22:03:27 5000 A Pause    
22:03:32 5000 A Pause    
22:03:37 5000 A Pause    
22:03:42 5000 A Pause    
22:03:47 5000 A Pause    
22:03:52 5000 A Pause    
22:03:57 5000 A Pause    
22:04:02 5000 A Pause    
22:04:07 5000 A Pause    
22:04:12 5000 A Pause    
22:04:17 5000 A Pause    
22:04:22 5000 A Pause    
22:04:27 5000 A Pause    
22:04:32 5000 A Pause    
22:04:37 5000 A Pause    
22:04:42 5000 A Pause    
22:04:47 5000 A Pause    
22:04:52 5000 A Pause    
22:04:57 5000 A Pause    
22:05:02 5000 A Pause    
22:05:07 5000 A Pause    
22:05:12 5000 A Pause    
22:05:17 5000 A Pause    
22:05:22 5000 A Pause    
22:05:27 5000 A Pause    
22:05:32 5000 A Pause    
22:05:37 5000 A Pause    
22:05:42 5000 A Pause    
22:05:47 5000 A Pause    
22:05:52 5000 A Pause    
22:05:57 5000 A Pause    
22:06:02 5000 A Pause    
22:06:07 5000 A Pause    
22:06:12 5000 A Pause    
22:06:17 5000 A Pause    
22:06:22 5000 A Pause    
22:06:27 5000 A Pause    
22:06:32 5000 A Pause    
22:06:37 5000 A Pause    
22:06:42 5000 A Pause    
22:06:47 5000 A Pause    
22:06:52 5000 A Pause    
22:06:57 5000 A Pause    
22:07:02 5000 A Pause    
22:07:07 5000 A Pause    
22:07:12 5000 A Pause    
22:07:17 5000 A Pause    
22:07:22 5000 A Pause    
22:07:27 5000 A Pause    
22:07:32 5000 A Pause    
22:07:37 5000 A Pause    
22:07:42 5000 A Pause    
22:07:47 5000 A Pause    
22:07:52 5000 A Pause    
22:07:57 5000 A Pause    
22:08:02 5000 A Pause    
22:08:07 5000 A Pause    
22:08:12 5000 A Pause    
22:08:17 5000 A Pause    
22:08:22 5000 A Pause    
22:08:27 5000 A Pause    
22:08:32 5000 A Pause    
22:08:37 5000 A Pause    
22:08:42 5000 A Pause    
22:08:47 5000 A Pause    
22:08:52 5000 A Pause    
22:08:57 5000 A Pause    
22:09:02 5000 A Pause    
22:09:07 5000 A Pause    
22:09:12 5000 A Pause    
22:09:17 5000 A Pause    
22:09:22 5000 A Pause    
22:09:27 5000 A Pause    
22:09:32 5000 A Pause    
22:09:37 5000 A Pause    
22:09:42 5000 A Pause    
22:09:47 5000 A Pause    
22:09:52 5000 A Pause    
22:09:57 5000 A Pause    
22:10:02 5000 A Pause    
22:10:07 5000 A Pause    
22:10:12 5000 A Pause    
22:10:17 5000 A Pause    
22:10:22 5000 A Pause    
22:10:27 5000 A Pause    
22:10:32 5000 A Pause    
22:10:37 5000 A Pause    
22:10:42 5000 A Pause    
22:10:47 5000 A Pause    
22:10:52 5000 A Pause    
22:10:57 5000 A Pause    
22:11:02 5000 A Pause    
22:11:07 5000 A Pause    
22:11:12 5000 A Pause    
22:11:17 5000 A Pause    
22:11:22 5000 A Pause    
22:11:27 5000 A Pause    
22:11:32 5000 A Pause    
22:11:37 5000 A Pause    
22:11:42 5000 A Pause    
22:11:47 5000 A Pause    
22:11:52 5000 A Pause    
22:11:57 5000 A Pause    
22:12:02 5000 A Pause    
22:12:07 5000 A Pause    
22:12:12 5000 A Pause    
22:12:17 5000 A Pause    
22:12:22 5000 A Pause    
22:12:27 5000 A Pause    
22:12:32 5000 A Pause    
22:12:37 5000 A Pause    
22:12:42 5000 A Pause    
22:12:47 5000 A Pause    
22:12:52 5000 A Pause    
22:12:57 5000 A Pause    
22:13:02 5000 A Pause    
22:13:07 5000 A Pause    
22:13:12 5000 A Pause    
22:13:17 5000 A Pause    
22:13:22 5000 A Pause    
22:13:27 5000 A Pause    
22:13:32 5000 A Pause    
22:13:37 5000 A Pause    
22:13:42 5000 A Pause    
22:13:47 5000 A Pause    
22:13:52 5000 A Pause    
22:13:57 5000 A Pause    
22:14:02 5000 A Pause    
22:14:07 5000 A Pause    
22:14:12 5000 A Pause    
22:14:17 5000 A Pause    
22:14:22 5000 A Pause    
22:14:27 5000 A Pause    
22:14:32 5000 A Pause    
22:14:37 5000 A Pause    
22:14:42 5000 A Pause    
22:14:47 5000 A Pause    
22:14:52 5000 A Pause    
22:14:57 5000 A Pause    
22:15:02 5000 A Pause    
22:15:07 5000 A Pause    
22:15:12 5000 A Pause    
22:15:17 5000 A Pause    
22:15:22 5000 A Pause    
22:15:27 5000 A Pause    
22:15:32 5000 A Pause    
22:15:37 5000 A Pause    
22:15:42 5000 A Pause    
22:15:47 5000 A Pause    
22:15:52 5000 A Pause    
22:15:57 5000 A Pause    
22:16:02 5000 A Pause    
22:16:07 5000 A Pause    
22:16:12 5000 A Pause    
22:16:17 5000 A Pause    
22:16:22 5000 A Pause    
22:16:27 5000 A Pause    
22:16:32 5000 A Pause    
22:16:37 5000 A Pause    
22:16:42 5000 A Pause    
22:16:47 5000 A Pause    
22:16:52 5000 A Pause    
22:16:57 5000 A Pause    
22:17:02 5000 A Pause    
22:17:07 5000 A Pause    
22:17:12 5000 A Pause    
22:17:17 5000 A Pause    
22:17:22 5000 A Pause    
22:17:27 5000 A Pause    
22:17:32 5000 A Pause    
22:17:37 5000 A Pause    
22:17:42 5000 A Pause    
22:17:47 5000 A Pause    
22:17:52 5000 A Pause    
22:17:57 5000 A Pause    
22:18:02 5000 A Pause    
22:18:07 5000 A Pause    
22:18:12 5000 A Pause    
22:18:17 5000 A Pause    
22:18:22 5000 A Pause    
22:18:27 5000 A Pause    
22:18:32 5000 A Pause    
22:18:37 5000 A Pause    
22:18:42 5000 A Pause    
22:18:47 5000 A Pause    
22:18:52 5000 A Pause    
22:18:57 5000 A Pause    
22:19:02 5000 A Pause    
22:19:07 5000 A Pause    
22:19:12 5000 A Pause    
22:19:17 5000 A Pause    
22:19:22 5000 A Pause    
22:19:27 5000 A Pause    
22:19:32 5000 A Pause    
22:19:37 5000 A Pause    
22:19:42 5000 A Pause    
22:19:47 5000 A Pause    
22:19:52 5000 A Pause    
22:19:57 5000 A Pause    
22:20:02 5000 A Pause    
22:20:07 5000 A Pause    
22:20:12 5000 A Pause    
22:20:17 5000 A Pause    
22:20:22 5000 A Pause    
22:20:27 5000 A Pause    
22:20:32 5000 A Pause    
22:20:37 5000 A Pause    
22:20:42 5000 A Pause    
22:20:47 5000 A Pause    
22:20:52 5000 A Pause    
22:20:57 5000 A Pause    
22:21:02 5000 A Pause    
22:21:07 5000 A Pause    
22:21:12 5000 A Pause    
22:21:17 5000 A Pause    
22:21:22 5000 A Pause    
22:21:27 5000 A Pause    
22:21:32 5000 A Pause    
22:21:37 5000 A Pause    
22:21:42 5000 A Pause    
22:21:47 5000 A Pause    
22:21:52 5000 A Pause    
22:21:57 5000 A Pause    
22:22:02 5000 A Pause    
22:22:07 5000 A Pause    
22:22:12 5000 A Pause    
22:22:17 5000 A Pause    
22:22:22 5000 A Pause    
22:22:27 5000 A Pause    
22:22:32 5000 A Pause    
22:22:37 5000 A Pause    
22:22:42 5000 A Pause    
22:22:47 5000 A Pause    
22:22:52 5000 A Pause    
22:22:57 5000 A Pause    
22:23:02 5000 A Pause    
22:23:07 5000 A Pause    
22:23:12 5000 A Pause    
22:23:17 5000 A Pause    
22:23:22 5000 A Pause    
22:23:27 5000 A Pause    
22:23:32 5000 A Pause    
22:23:37 5000 A Pause    
22:23:42 5000 A Pause    
22:23:47 5000 A Pause    
22:23:52 5000 A Pause    
22:23:57 5000 A Pause    
22:24:02 5000 A Pause    
22:24:07 5000 A Pause    
22:24:12 5000 A Pause    
22:24:17 5000 A Pause    
22:24:22 5000 A Pause    
22:24:27 5000 A Pause    
22:24:32 5000 A Pause    
22:24:37 5000 A Pause    
22:24:42 5000 A Pause    
22:24:47 5000 A Pause    
22:24:52 5000 A Pause    
22:24:57 5000 A Pause    
22:25:02 5000 A Pause    
22:25:07 5000 A Pause    
22:25:12 5000 A Pause    
22:25:17 5000 A Pause    
22:25:22 5000 A Pause    
22:25:27 5000 A Pause    
22:25:32 5000 A Pause    
22:25:37 5000 A Pause    
22:25:42 5000 A Pause    
22:25:47 5000 A Pause    
22:25:52 5000 A Pause    
22:25:57 5000 A Pause    
22:26:02 5000 A Pause    
22:26:07 5000 A Pause    
22:26:12 5000 A Pause    
22:26:17 5000 A Pause    
22:26:22 5000 A Pause    
22:26:27 5000 A Pause    
22:26:32 5000 A Pause    
22:26:37 5000 A Pause    
22:26:42 5000 A Pause    
22:26:47 5000 A Pause    
22:26:52 5000 A Pause    
22:26:57 5000 A Pause    
22:27:02 5000 A Pause    
22:27:07 5000 A Pause    
22:27:12 5000 A Pause    
22:27:17 5000 A Pause    
22:27:22 5000 A Pause    
22:27:27 5000 A Pause    
22:27:32 5000 A Pause    
22:27:37 5000 A Pause    
22:27:42 5000 A Pause    
22:27:47 5000 A Pause    
22:27:52 5000 A Pause    
22:27:57 5000 A Pause    
22:28:02 5000 A Pause    
22:28:07 5000 A Pause    
22:28:12 5000 A Pause    
22:28:17 5000 A Pause    
22:28:22 5000 A Pause    
22:28:27 5000 A Pause    
22:28:32 5000 A Pause    
22:28:37 5000 A Pause    
22:28:42 5000 A Pause    
22:28:47 5000 A Pause    
22:28:52 5000 A Pause    
22:28:57 5000 A Pause    
22:29:02 5000 A Pause    
22:29:07 5000 A Pause    
22:29:12 5000 A Pause    
22:29:17 5000 A Pause    
22:29:22 5000 A Pause    
22:29:27 5000 A Pause    
22:29:32 5000 A Pause    
22:29:37 5000 A Pause    
22:29:42 5000 A Pause    
22:29:47 5000 A Pause    
22:29:52 5000 A Pause    
22:29:57 5000 A Pause    
22:30:02 5000 A Pause    
22:30:07 5000 A Pause    
22:30:12 5000 A Pause    
22:30:17 5000 A Pause    
22:30:22 5000 A Pause    
22:30:27 5000 A Pause    
22:30:32 5000 A Pause    
22:30:37 5000 A Pause    
22:30:42 5000 A Pause    
22:30:47 5000 A Pause    
22:30:52 5000 A Pause    
22:30:57 5000 A Pause    
22:31:02 5000 A Pause    
22:31:07 5000 A Pause    
22:31:12 5000 A Pause    
22:31:17 5000 A Pause    
22:31:22 5000 A Pause    
22:31:27 5000 A Pause    
22:31:32 5000 A Pause    
22:31:37 5000 A Pause    
22:31:42 5000 A Pause    
22:31:47 5000 A Pause    
22:31:52 5000 A Pause    
22:31:57 5000 A Pause    
22:32:02 5000 A Pause    
22:32:07 5000 A Pause    
22:32:12 5000 A Pause    
22:32:17 5000 A Pause    
22:32:22 5000 A Pause    
22:32:27 5000 A Pause    
22:32:32 5000 A Pause    
22:32:37 5000 A Pause    
22:32:42 5000 A Pause    
22:32:47 5000 A Pause    
22:32:52 5000 A Pause    
22:32:57 5000 A Pause    
22:33:02 5000 A Pause    
22:33:07 5000 A Pause    
22:33:12 5000 A Pause    
22:33:17 5000 A Pause    
22:33:22 5000 A Pause    
22:33:27 5000 A Pause    
22:33:32 5000 A Pause    
22:33:37 5000 A Pause    
22:33:42 5000 A Pause    
22:33:47 5000 A Pause    
22:33:52 5000 A Pause    
22:33:57 5000 A Pause    
22:34:02 5000 A Pause    
22:34:07 5000 A Pause    
22:34:12 5000 A Pause    
22:34:17 5000 A Pause    
22:34:22 5000 A Pause    
22:34:27 5000 A Pause    
22:34:32 5000 A Pause    
22:34:37 5000 A Pause    
22:34:42 5000 A Pause    
22:34:47 5000 A Pause    
22:34:52 5000 A Pause    
22:34:57 5000 A Pause    
22:35:02 5000 A Pause    
22:35:07 5000 A Pause    
22:35:12 5000 A Pause    
22:35:17 5000 A Pause    
22:35:22 5000 A Pause    
22:35:27 5000 A Pause    
22:35:32 5000 A Pause    
22:35:37 5000 A Pause    
22:35:42 5000 A Pause    
22:35:47 5000 A Pause    
22:35:52 5000 A Pause    
22:35:57 5000 A Pause    
22:36:02 5000 A Pause    
22:36:07 5000 A Pause    
22:36:12 5000 A Pause    
22:36:17 5000 A Pause    
22:36:22 5000 A Pause    
22:36:27 5000 A Pause    
22:36:32 5000 A Pause    
22:36:37 5000 A Pause    
22:36:42 5000 A Pause    
22:36:47 5000 A Pause    
22:36:52 5000 A Pause    
22:36:57 5000 A Pause    
