11:13:03 5040 A     
11:13:08 5000 A     
12:13:58 5000 A Pause    
12:14:03 5000 A Pause    
12:14:08 5000 A Pause    
12:14:13 5000 A Pause    
12:14:18 5000 A Pause    
12:14:23 5000 A Pause    
12:14:28 5000 A Pause    
12:14:33 5000 A Pause    
12:14:38 5000 A Pause    
12:14:43 5000 A Pause    
12:14:48 5000 A Pause    
12:14:53 5000 A Pause    
12:14:58 5000 A Pause    
12:15:03 5000 A Pause    
12:15:08 5000 A Pause    
12:15:13 5000 A Pause    
12:15:18 5000 A Pause    
12:15:23 5000 A Pause    
12:15:28 5000 A Pause    
12:15:33 5000 A Pause    
12:15:38 5000 A Pause    
12:15:43 5000 A Pause    
12:15:48 5000 A Pause    
12:15:53 5000 A Pause    
12:15:58 5000 A Pause    
12:16:03 5000 A Pause    
12:16:08 5000 A Pause    
12:16:13 5000 A Pause    
12:16:18 5000 A Pause    
12:16:23 5000 A Pause    
12:16:28 5000 A Pause    
12:16:33 5000 A Pause    
12:16:38 5000 A Pause    
12:16:43 5000 A Pause    
12:16:48 5000 A Pause    
12:16:53 5000 A Pause    
12:16:58 5000 A Pause    
12:17:03 5000 A Pause    
12:17:08 5000 A Pause    
12:17:13 5000 A Pause    
12:17:18 5000 A Pause    
12:17:23 5000 A Pause    
12:17:28 5000 A Pause    
12:17:33 5000 A Pause    
12:17:38 5000 A Pause    
12:17:43 5000 A Pause    
12:17:48 5000 A Pause    
12:17:53 5000 A Pause    
12:17:58 5000 A Pause    
12:18:03 5000 A Pause    
12:18:08 5000 A Pause    
12:18:13 5000 A Pause    
12:18:18 5000 A Pause    
12:18:23 5000 A Pause    
12:18:28 5000 A Pause    
12:18:33 5000 A Pause    
12:18:38 5000 A Pause    
12:18:43 5000 A Pause    
12:18:48 5000 A Pause    
12:18:53 5000 A Pause    
12:18:58 5000 A Pause    
12:19:03 5000 A Pause    
12:19:08 5000 A Pause    
12:19:13 5000 A Pause    
12:19:18 5000 A Pause    
12:19:23 5000 A Pause    
12:19:28 5000 A Pause    
12:19:33 5000 A Pause    
12:19:38 5000 A Pause    
12:19:43 5000 A Pause    
12:19:48 5000 A Pause    
12:19:53 5000 A Pause    
12:19:58 5000 A Pause    
12:20:03 5000 A Pause    
12:20:08 5000 A Pause    
12:20:13 5000 A Pause    
12:20:18 5000 A Pause    
12:20:23 5000 A Pause    
12:20:28 5000 A Pause    
12:20:33 5000 A Pause    
12:20:38 5000 A Pause    
12:20:43 5000 A Pause    
12:20:48 5000 A Pause    
12:20:53 5000 A Pause    
12:20:58 5000 A Pause    
12:21:03 5000 A Pause    
12:21:08 5000 A Pause    
12:21:13 5000 A Pause    
12:21:18 5000 A Pause    
12:21:23 5000 A Pause    
12:21:28 5000 A Pause    
12:21:33 5000 A Pause    
12:21:38 5000 A Pause    
12:21:43 5000 A Pause    
12:21:48 5000 A Pause    
12:21:53 5000 A Pause    
12:21:58 5000 A Pause    
12:22:03 5000 A Pause    
12:22:08 5000 A Pause    
12:22:13 5000 A Pause    
12:22:18 5000 A Pause    
12:22:23 5000 A Pause    
12:22:28 5000 A Pause    
12:22:33 5000 A Pause    
12:22:38 5000 A Pause    
12:22:43 5000 A Pause    
12:22:48 5000 A Pause    
12:22:53 5000 A Pause    
12:22:58 5000 A Pause    
12:23:03 5000 A Pause    
12:23:08 5000 A Pause    
12:23:13 5000 A Pause    
12:23:18 5000 A Pause    
12:23:23 5000 A Pause    
12:23:28 5000 A Pause    
12:23:33 5000 A Pause    
12:23:38 5000 A Pause    
12:23:43 5000 A Pause    
12:23:48 5000 A Pause    
12:23:53 5000 A Pause    
12:23:58 5000 A Pause    
12:24:03 5000 A Pause    
12:24:08 5000 A Pause    
12:24:13 5000 A Pause    
12:24:18 5000 A Pause    
12:24:23 5000 A Pause    
12:24:28 5000 A Pause    
12:24:33 5000 A Pause    
12:24:38 5000 A Pause    
12:24:43 5000 A Pause    
12:24:48 5000 A Pause    
12:24:53 5000 A Pause    
12:24:58 5000 A Pause    
12:25:03 5000 A Pause    
12:25:08 5000 A Pause    
12:25:13 5000 A Pause    
12:25:18 5000 A Pause    
12:25:23 5000 A Pause    
12:25:28 5000 A Pause    
12:25:33 5000 A Pause    
12:25:38 5000 A Pause    
12:25:43 5000 A Pause    
12:25:48 5000 A Pause    
12:25:53 5000 A Pause    
12:25:58 5000 A Pause    
12:26:03 5000 A Pause    
12:26:08 5000 A Pause    
12:26:13 5000 A Pause    
12:26:18 5000 A Pause    
12:26:23 5000 A Pause    
12:26:28 5000 A Pause    
12:26:33 5000 A Pause    
12:26:38 5000 A Pause    
12:26:43 5000 A Pause    
12:26:48 5000 A Pause    
12:26:53 5000 A Pause    
12:26:58 5000 A Pause    
12:27:03 5000 A Pause    
12:27:08 5000 A Pause    
12:27:13 5000 A Pause    
12:27:18 5000 A Pause    
12:27:23 5000 A Pause    
12:27:28 5000 A Pause    
12:27:33 5000 A Pause    
12:27:38 5000 A Pause    
12:27:43 5000 A Pause    
12:27:48 5000 A Pause    
12:27:53 5000 A Pause    
12:27:58 5000 A Pause    
12:28:03 5000 A Pause    
12:28:08 5000 A Pause    
12:28:13 5000 A Pause    
12:28:18 5000 A Pause    
12:28:23 5000 A Pause    
12:28:28 5000 A Pause    
12:28:33 5000 A Pause    
12:28:38 5000 A Pause    
12:28:43 5000 A Pause    
12:28:48 5000 A Pause    
12:28:53 5000 A Pause    
12:28:58 5000 A Pause    
12:29:03 5000 A Pause    
12:29:08 5000 A Pause    
12:29:13 5000 A Pause    
12:29:18 5000 A Pause    
12:29:23 5000 A Pause    
12:29:28 5000 A Pause    
12:29:33 5000 A Pause    
12:29:38 5000 A Pause    
12:29:43 5000 A Pause    
12:29:48 5000 A Pause    
12:29:53 5000 A Pause    
12:29:58 5000 A Pause    
12:30:03 5000 A Pause    
12:30:08 5000 A Pause    
12:30:13 5000 A Pause    
12:30:18 5000 A Pause    
12:30:23 5000 A Pause    
12:30:28 5000 A Pause    
12:30:33 5000 A Pause    
12:30:38 5000 A Pause    
