14:39:06 5040 A     
14:39:11 5000 A     
15:08:06 5000 A Pause    
15:08:11 5000 A Pause    
15:08:16 5000 A Pause    
15:08:21 5000 A Pause    
15:08:26 5000 A Pause    
15:08:31 5000 A Pause    
15:08:36 5000 A Pause    
15:08:41 5000 A Pause    
15:08:46 5000 A Pause    
15:08:51 5000 A Pause    
15:08:56 5000 A Pause    
15:09:01 5000 A Pause    
15:09:06 5000 A Pause    
15:09:11 5000 A Pause    
15:09:16 5000 A Pause    
15:09:21 5000 A Pause    
15:09:26 5000 A Pause    
15:09:31 5000 A Pause    
15:09:36 5000 A Pause    
15:09:41 5000 A Pause    
15:09:46 5000 A Pause    
15:09:51 5000 A Pause    
15:09:56 5000 A Pause    
15:10:01 5000 A Pause    
15:10:06 5000 A Pause    
15:10:11 5000 A Pause    
15:10:16 5000 A Pause    
15:10:21 5000 A Pause    
15:10:26 5000 A Pause    
15:10:31 5000 A Pause    
15:10:36 5000 A Pause    
15:10:41 5000 A Pause    
15:10:46 5000 A Pause    
15:10:51 5000 A Pause    
15:10:56 5000 A Pause    
15:11:01 5000 A Pause    
15:11:06 5000 A Pause    
15:11:11 5000 A Pause    
15:11:16 5000 A Pause    
15:11:21 5000 A Pause    
15:11:26 5000 A Pause    
15:11:31 5000 A Pause    
15:11:36 5000 A Pause    
15:11:41 5000 A Pause    
15:11:46 5000 A Pause    
15:11:51 5000 A Pause    
15:11:56 5000 A Pause    
15:12:01 5000 A Pause    
15:12:06 5000 A Pause    
15:12:11 5000 A Pause    
15:12:16 5000 A Pause    
15:12:21 5000 A Pause    
15:12:26 5000 A Pause    
15:12:31 5000 A Pause    
15:12:36 5000 A Pause    
15:12:41 5000 A Pause    
15:12:46 5000 A Pause    
15:12:51 5000 A Pause    
15:12:56 5000 A Pause    
15:13:01 5000 A Pause    
15:13:06 5000 A Pause    
15:13:11 5000 A Pause    
15:13:16 5000 A Pause    
15:13:21 5000 A Pause    
15:13:26 5000 A Pause    
15:13:31 5000 A Pause    
15:13:36 5000 A Pause    
15:13:41 5000 A Pause    
15:13:46 5000 A Pause    
15:13:51 5000 A Pause    
15:13:56 5000 A Pause    
15:14:01 5000 A Pause    
15:14:06 5000 A Pause    
15:14:11 5000 A Pause    
15:14:16 5000 A Pause    
15:14:21 5000 A Pause    
15:14:26 5000 A Pause    
15:14:31 5000 A Pause    
15:14:36 5000 A Pause    
15:14:41 5000 A Pause    
15:14:46 5000 A Pause    
15:14:51 5000 A Pause    
15:14:56 5000 A Pause    
15:15:01 5000 A Pause    
15:15:06 5000 A Pause    
15:15:11 5000 A Pause    
15:15:16 5000 A Pause    
15:15:21 5000 A Pause    
15:15:26 5000 A Pause    
15:15:31 5000 A Pause    
15:15:36 5000 A Pause    
15:15:41 5000 A Pause    
15:15:46 5000 A Pause    
15:15:51 5000 A Pause    
15:15:56 5000 A Pause    
15:16:01 5000 A Pause    
15:16:06 5000 A Pause    
15:16:11 5000 A Pause    
15:16:16 5000 A Pause    
15:16:21 5000 A Pause    
15:16:26 5000 A Pause    
15:16:31 5000 A Pause    
15:16:36 5000 A Pause    
15:16:41 5000 A Pause    
15:16:46 5000 A Pause    
15:16:51 5000 A Pause    
15:16:56 5000 A Pause    
15:17:01 5000 A Pause    
15:17:06 5000 A Pause    
15:17:11 5000 A Pause    
15:17:16 5000 A Pause    
15:17:21 5000 A Pause    
15:17:26 5000 A Pause    
15:17:31 5000 A Pause    
15:17:36 5000 A Pause    
15:17:41 5000 A Pause    
15:17:46 5000 A Pause    
15:17:51 5000 A Pause    
15:17:56 5000 A Pause    
15:18:01 5000 A Pause    
15:18:06 5000 A Pause    
15:18:11 5000 A Pause    
15:18:16 5000 A Pause    
15:18:21 5000 A Pause    
15:18:26 5000 A Pause    
15:18:31 5000 A Pause    
15:18:36 5000 A Pause    
15:18:41 5000 A Pause    
15:18:46 5000 A Pause    
15:18:51 5000 A Pause    
15:18:56 5000 A Pause    
15:19:01 5000 A Pause    
15:19:06 5000 A Pause    
15:19:11 5000 A Pause    
15:19:16 5000 A Pause    
15:19:21 5000 A Pause    
15:19:26 5000 A Pause    
15:19:31 5000 A Pause    
15:19:36 5000 A Pause    
15:19:41 5000 A Pause    
15:19:46 5000 A Pause    
15:19:51 5000 A Pause    
15:19:56 5000 A Pause    
15:20:01 5000 A Pause    
15:20:06 5000 A Pause    
15:20:11 5000 A Pause    
15:20:16 5000 A Pause    
15:20:21 5000 A Pause    
15:20:26 5000 A Pause    
15:20:31 5000 A Pause    
15:20:36 5000 A Pause    
15:20:41 5000 A Pause    
15:20:46 5000 A Pause    
15:20:51 5000 A Pause    
15:20:56 5000 A Pause    
15:21:01 5000 A Pause    
15:21:06 5000 A Pause    
15:21:11 5000 A Pause    
15:21:16 5000 A Pause    
15:21:21 5000 A Pause    
15:21:26 5000 A Pause    
15:21:31 5000 A Pause    
15:21:36 5000 A Pause    
15:21:41 5000 A Pause    
15:21:46 5000 A Pause    
15:21:51 5000 A Pause    
15:21:56 5000 A Pause    
15:22:01 5000 A Pause    
15:22:06 5000 A Pause    
15:22:11 5000 A Pause    
15:22:16 5000 A Pause    
15:22:21 5000 A Pause    
15:22:26 5000 A Pause    
15:22:31 5000 A Pause    
15:22:36 5000 A Pause    
15:22:41 5000 A Pause    
15:22:46 5000 A Pause    
15:22:51 5000 A Pause    
15:22:56 5000 A Pause    
15:23:01 5000 A Pause    
15:23:06 5000 A Pause    
15:23:11 5000 A Pause    
15:23:16 5000 A Pause    
15:23:21 5000 A Pause    
15:23:26 5000 A Pause    
15:23:31 5000 A Pause    
15:23:36 5000 A Pause    
15:23:41 5000 A Pause    
15:23:46 5000 A Pause    
15:23:51 5000 A Pause    
15:23:56 5000 A Pause    
15:24:01 5000 A Pause    
15:24:06 5000 A Pause    
15:24:11 5000 A Pause    
15:24:16 5000 A Pause    
15:24:21 5000 A Pause    
15:24:26 5000 A Pause    
15:24:31 5000 A Pause    
15:24:36 5000 A Pause    
15:24:41 5000 A Pause    
15:24:46 5000 A Pause    
15:24:51 5000 A Pause    
15:24:56 5000 A Pause    
15:25:01 5000 A Pause    
15:25:06 5000 A Pause    
15:25:11 5000 A Pause    
15:25:16 5000 A Pause    
15:25:21 5000 A Pause    
15:25:26 5000 A Pause    
15:25:31 5000 A Pause    
15:25:36 5000 A Pause    
15:25:41 5000 A Pause    
15:25:46 5000 A Pause    
15:25:51 5000 A Pause    
15:25:56 5000 A Pause    
15:26:01 5000 A Pause    
15:26:06 5000 A Pause    
15:26:11 5000 A Pause    
15:26:16 5000 A Pause    
15:26:21 5000 A Pause    
15:26:26 5000 A Pause    
15:26:31 5000 A Pause    
15:26:36 5000 A Pause    
15:26:41 5000 A Pause    
15:26:46 5000 A Pause    
15:26:51 5000 A Pause    
15:26:56 5000 A Pause    
15:27:01 5000 A Pause    
15:27:06 5000 A Pause    
15:27:11 5000 A Pause    
15:27:16 5000 A Pause    
15:27:21 5000 A Pause    
15:27:26 5000 A Pause    
15:27:31 5000 A Pause    
15:27:36 5000 A Pause    
15:27:41 5000 A Pause    
15:27:46 5000 A Pause    
15:27:51 5000 A Pause    
15:27:56 5000 A Pause    
15:28:01 5000 A Pause    
15:28:06 5000 A Pause    
15:28:11 5000 A Pause    
15:28:16 5000 A Pause    
15:28:21 5000 A Pause    
15:28:26 5000 A Pause    
15:28:31 5000 A Pause    
15:28:36 5000 A Pause    
15:28:41 5000 A Pause    
15:28:46 5000 A Pause    
15:28:51 5000 A Pause    
15:28:56 5000 A Pause    
15:29:01 5000 A Pause    
15:29:06 5000 A Pause    
15:29:11 5000 A Pause    
15:29:16 5000 A Pause    
15:29:21 5000 A Pause    
15:29:26 5000 A Pause    
15:29:31 5000 A Pause    
15:29:36 5000 A Pause    
15:29:41 5000 A Pause    
15:29:46 5000 A Pause    
15:29:51 5000 A Pause    
15:29:56 5000 A Pause    
15:30:01 5000 A Pause    
15:30:06 5000 A Pause    
15:30:11 5000 A Pause    
15:30:16 5000 A Pause    
15:30:21 5000 A Pause    
15:30:26 5000 A Pause    
15:30:31 5000 A Pause    
15:30:36 5000 A Pause    
15:30:41 5000 A Pause    
15:30:46 5000 A Pause    
15:30:51 5000 A Pause    
15:30:56 5000 A Pause    
15:31:01 5000 A Pause    
15:31:06 5000 A Pause    
15:31:11 5000 A Pause    
15:31:16 5000 A Pause    
15:31:21 5000 A Pause    
15:31:26 5000 A Pause    
15:31:31 5000 A Pause    
15:31:36 5000 A Pause    
15:31:41 5000 A Pause    
15:31:46 5000 A Pause    
15:31:51 5000 A Pause    
15:31:56 5000 A Pause    
15:32:01 5000 A Pause    
15:32:06 5000 A Pause    
15:32:11 5000 A Pause    
15:32:16 5000 A Pause    
15:32:21 5000 A Pause    
15:32:26 5000 A Pause    
15:32:31 5000 A Pause    
15:32:36 5000 A Pause    
15:32:41 5000 A Pause    
15:32:46 5000 A Pause    
15:32:51 5000 A Pause    
15:32:56 5000 A Pause    
15:33:01 5000 A Pause    
15:33:06 5000 A Pause    
15:33:11 5000 A Pause    
15:33:16 5000 A Pause    
15:33:21 5000 A Pause    
15:33:26 5000 A Pause    
15:33:31 5000 A Pause    
15:33:36 5000 A Pause    
15:33:41 5000 A Pause    
15:33:46 5000 A Pause    
15:33:51 5000 A Pause    
15:33:56 5000 A Pause    
15:34:01 5000 A Pause    
15:34:06 5000 A Pause    
15:34:11 5000 A Pause    
15:34:16 5000 A Pause    
15:34:21 5000 A Pause    
15:34:26 5000 A Pause    
15:34:31 5000 A Pause    
15:34:36 5000 A Pause    
15:34:41 5000 A Pause    
15:34:46 5000 A Pause    
15:34:51 5000 A Pause    
15:34:56 5000 A Pause    
15:35:01 5000 A Pause    
15:35:06 5000 A Pause    
15:35:11 5000 A Pause    
15:35:16 5000 A Pause    
15:35:21 5000 A Pause    
15:35:26 5000 A Pause    
15:35:31 5000 A Pause    
15:35:36 5000 A Pause    
15:35:41 5000 A Pause    
15:35:46 5000 A Pause    
15:35:51 5000 A Pause    
15:35:56 5000 A Pause    
15:36:01 5000 A Pause    
15:36:06 5000 A Pause    
15:36:11 5000 A Pause    
15:36:16 5000 A Pause    
15:36:21 5000 A Pause    
15:36:26 5000 A Pause    
15:36:31 5000 A Pause    
15:36:36 5000 A Pause    
15:36:41 5000 A Pause    
15:36:46 5000 A Pause    
15:36:51 5000 A Pause    
15:36:56 5000 A Pause    
15:37:01 5000 A Pause    
15:37:06 5000 A Pause    
15:37:11 5000 A Pause    
15:37:16 5000 A Pause    
15:37:21 5000 A Pause    
15:37:26 5000 A Pause    
15:37:31 5000 A Pause    
15:37:36 5000 A Pause    
15:37:41 5000 A Pause    
15:37:46 5000 A Pause    
15:37:51 5000 A Pause    
15:37:56 5000 A Pause    
15:38:01 5000 A Pause    
15:38:06 5000 A Pause    
15:38:11 5000 A Pause    
15:38:16 5000 A Pause    
15:38:21 5000 A Pause    
15:38:26 5000 A Pause    
15:38:31 5000 A Pause    
15:38:36 5000 A Pause    
15:38:41 5000 A Pause    
15:38:46 5000 A Pause    
15:38:51 5000 A Pause    
15:38:56 5000 A Pause    
15:39:01 5000 A Pause    
15:39:06 5000 A Pause    
15:39:11 5000 A Pause    
15:39:16 5000 A Pause    
15:39:21 5000 A Pause    
15:39:26 5000 A Pause    
15:39:31 5000 A Pause    
15:39:36 5000 A Pause    
15:39:41 5000 A Pause    
15:39:46 5000 A Pause    
15:39:51 5000 A Pause    
15:39:56 5000 A Pause    
15:40:01 5000 A Pause    
15:40:06 5000 A Pause    
15:40:11 5000 A Pause    
15:40:16 5000 A Pause    
15:40:21 5000 A Pause    
15:40:26 5000 A Pause    
15:40:31 5000 A Pause    
15:40:36 5000 A Pause    
15:40:41 5000 A Pause    
15:40:46 5000 A Pause    
15:40:51 5000 A Pause    
15:40:56 5000 A Pause    
15:41:01 5000 A Pause    
15:41:06 5000 A Pause    
15:41:11 5000 A Pause    
15:41:16 5000 A Pause    
15:41:21 5000 A Pause    
15:41:26 5000 A Pause    
15:41:31 5000 A Pause    
15:41:36 5000 A Pause    
15:41:41 5000 A Pause    
15:41:46 5000 A Pause    
15:41:51 5000 A Pause    
15:41:56 5000 A Pause    
15:42:01 5000 A Pause    
15:42:06 5000 A Pause    
15:42:11 5000 A Pause    
15:42:16 5000 A Pause    
15:42:21 5000 A Pause    
15:42:26 5000 A Pause    
15:42:31 5000 A Pause    
15:42:36 5000 A Pause    
15:42:41 5000 A Pause    
15:42:46 5000 A Pause    
15:42:51 5000 A Pause    
15:42:56 5000 A Pause    
15:43:01 5000 A Pause    
15:43:06 5000 A Pause    
15:43:11 5000 A Pause    
15:43:16 5000 A Pause    
15:43:21 5000 A Pause    
15:43:26 5000 A Pause    
15:43:31 5000 A Pause    
15:43:36 5000 A Pause    
15:43:41 5000 A Pause    
15:43:46 5000 A Pause    
15:43:51 5000 A Pause    
15:43:56 5000 A Pause    
15:44:01 5000 A Pause    
15:44:06 5000 A Pause    
15:44:11 5000 A Pause    
15:44:16 5000 A Pause    
15:44:21 5000 A Pause    
15:44:26 5000 A Pause    
15:44:31 5000 A Pause    
15:44:36 5000 A Pause    
15:44:41 5000 A Pause    
15:44:46 5000 A Pause    
15:44:51 5000 A Pause    
15:44:56 5000 A Pause    
15:45:01 5000 A Pause    
15:45:06 5000 A Pause    
15:45:11 5000 A Pause    
15:45:16 5000 A Pause    
15:45:21 5000 A Pause    
15:45:26 5000 A Pause    
15:45:31 5000 A Pause    
15:45:36 5000 A Pause    
15:45:41 5000 A Pause    
15:45:46 5000 A Pause    
15:45:51 5000 A Pause    
15:45:56 5000 A Pause    
15:46:01 5000 A Pause    
15:46:06 5000 A Pause    
15:46:11 5000 A Pause    
15:46:16 5000 A Pause    
15:46:21 5000 A Pause    
15:46:26 5000 A Pause    
15:46:31 5000 A Pause    
15:46:36 5000 A Pause    
15:46:41 5000 A Pause    
15:46:46 5000 A Pause    
15:46:51 5000 A Pause    
15:46:56 5000 A Pause    
15:47:01 5000 A Pause    
15:47:06 5000 A Pause    
15:47:11 5000 A Pause    
15:47:16 5000 A Pause    
15:47:21 5000 A Pause    
15:47:26 5000 A Pause    
15:47:31 5000 A Pause    
15:47:36 5000 A Pause    
15:47:41 5000 A Pause    
15:47:46 5000 A Pause    
15:47:51 5000 A Pause    
15:47:56 5000 A Pause    
15:48:01 5000 A Pause    
15:48:06 5000 A Pause    
15:48:11 5000 A Pause    
15:48:16 5000 A Pause    
15:48:21 5000 A Pause    
15:48:26 5000 A Pause    
15:48:31 5000 A Pause    
15:48:36 5000 A Pause    
15:48:41 5000 A Pause    
15:48:46 5000 A Pause    
15:48:51 5000 A Pause    
15:48:56 5000 A Pause    
15:49:01 5000 A Pause    
15:49:06 5000 A Pause    
15:49:11 5000 A Pause    
15:49:16 5000 A Pause    
15:49:21 5000 A Pause    
15:49:26 5000 A Pause    
15:49:31 5000 A Pause    
15:49:36 5000 A Pause    
15:49:41 5000 A Pause    
15:49:46 5000 A Pause    
15:49:51 5000 A Pause    
15:49:56 5000 A Pause    
15:50:01 5000 A Pause    
15:50:06 5000 A Pause    
15:50:11 5000 A Pause    
15:50:16 5000 A Pause    
15:50:21 5000 A Pause    
15:50:26 5000 A Pause    
15:50:31 5000 A Pause    
15:50:36 5000 A Pause    
15:50:41 5000 A Pause    
15:50:46 5000 A Pause    
15:50:51 5000 A Pause    
15:50:56 5000 A Pause    
15:51:01 5000 A Pause    
15:51:06 5000 A Pause    
15:51:11 5000 A Pause    
15:51:16 5000 A Pause    
15:51:21 5000 A Pause    
15:51:26 5000 A Pause    
15:51:31 5000 A Pause    
15:51:36 5000 A Pause    
15:51:41 5000 A Pause    
15:51:46 5000 A Pause    
15:51:51 5000 A Pause    
15:51:56 5000 A Pause    
15:52:01 5000 A Pause    
15:52:06 5000 A Pause    
15:52:11 5000 A Pause    
15:52:16 5000 A Pause    
15:52:21 5000 A Pause    
15:52:26 5000 A Pause    
15:52:31 5000 A Pause    
15:52:36 5000 A Pause    
15:52:41 5000 A Pause    
15:52:46 5000 A Pause    
15:52:51 5000 A Pause    
15:52:56 5000 A Pause    
15:53:01 5000 A Pause    
15:53:06 5000 A Pause    
15:53:11 5000 A Pause    
15:53:16 5000 A Pause    
15:53:21 5000 A Pause    
15:53:26 5000 A Pause    
15:53:31 5000 A Pause    
15:53:36 5000 A Pause    
15:53:41 5000 A Pause    
15:53:46 5000 A Pause    
15:53:51 5000 A Pause    
15:53:56 5000 A Pause    
15:54:01 5000 A Pause    
15:54:06 5000 A Pause    
15:54:11 5000 A Pause    
15:54:16 5000 A Pause    
15:54:21 5000 A Pause    
15:54:26 5000 A Pause    
15:54:31 5000 A Pause    
15:54:36 5000 A Pause    
15:54:41 5000 A Pause    
15:54:46 5000 A Pause    
15:54:51 5000 A Pause    
15:54:56 5000 A Pause    
15:55:01 5000 A Pause    
15:55:06 5000 A Pause    
15:55:11 5000 A Pause    
15:55:16 5000 A Pause    
15:55:21 5000 A Pause    
15:55:26 5000 A Pause    
15:55:31 5000 A Pause    
15:55:36 5000 A Pause    
15:55:41 5000 A Pause    
15:55:46 5000 A Pause    
15:55:51 5000 A Pause    
15:55:56 5000 A Pause    
15:56:01 5000 A Pause    
15:56:06 5000 A Pause    
15:56:11 5000 A Pause    
15:56:16 5000 A Pause    
15:56:21 5000 A Pause    
15:56:26 5000 A Pause    
15:56:31 5000 A Pause    
15:56:36 5000 A Pause    
15:56:41 5000 A Pause    
